countryterritoryCode,dateRep,cases,deaths,countriesAndTerritories,popData2018,GDP (current US$),GDP per capita (current US$),Access to electricity (% of population),Current health expenditure per capita (current US$),Current health expenditure (% of GDP),"Hospital beds (per 1,000 people)"
DZA,2020-01-24,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-23,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-22,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-21,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-20,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-19,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-18,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-17,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-16,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-15,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-14,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-13,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-12,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-11,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-10,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-09,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-08,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-07,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-06,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-05,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-04,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-03,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-02,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2020-01-01,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
DZA,2019-12-31,0,0,Algeria,42228429.0,173757952824.25,4114.71506136896,100.0,258.494293212891,6.3743218779563895,1.9
AND,2020-04-17,9,0,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-04-16,14,2,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-04-15,13,2,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-04-14,8,0,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-04-13,16,1,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-04-12,21,2,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-04-11,18,1,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-04-10,19,2,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-04-09,19,1,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-04-08,19,1,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-04-07,25,3,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-04-06,35,1,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-04-05,27,1,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-04-04,11,1,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-04-03,38,1,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-04-02,14,2,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-04-01,6,4,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-31,36,2,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-30,26,2,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-29,41,1,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-28,43,0,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-27,36,3,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-26,24,0,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-25,31,0,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-24,20,0,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-23,25,0,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-22,13,0,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-21,0,0,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-20,22,0,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-19,39,0,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-18,0,0,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-17,9,0,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-16,3,0,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-14,1,0,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AND,2020-03-03,1,0,Andorra,77006.0,3236543909.3484397,42029.7627372989,100.0,4040.78662109375,10.3205524384975,2.5
AGO,2020-04-17,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-04-16,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-04-15,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-04-14,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-04-13,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-04-12,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-04-11,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-04-10,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-04-09,2,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-04-08,1,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-04-07,2,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-04-06,4,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-04-05,2,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-04-04,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-04-03,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-04-02,1,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-04-01,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-03-31,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-03-30,3,2,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-03-29,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-03-28,1,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-03-27,1,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-03-26,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-03-25,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-03-24,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-03-23,0,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
AGO,2020-03-22,2,0,Angola,30809762.0,105750987618.63,3432.38573600893,41.88623046875,114.45964050293001,2.7915002778172497,0.8
ATG,2020-04-17,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-04-16,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-04-15,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-04-14,2,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-04-13,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-04-12,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-04-11,2,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-04-10,4,2,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-04-09,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-04-08,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-04-07,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-04-06,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-04-05,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-04-04,6,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-04-03,2,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-04-02,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-04-01,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-03-31,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-03-30,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-03-29,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-03-28,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-03-27,4,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-03-26,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-03-25,2,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-03-24,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-03-23,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-03-22,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-03-21,0,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ATG,2020-03-15,1,0,Antigua_and_Barbuda,96286.0,1610574074.07407,16726.9808079479,100.0,673.859680175781,4.53353188931942,3.8
ARG,2020-04-17,128,6,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-04-16,0,4,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-04-15,160,7,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-04-14,69,3,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-04-13,66,6,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-04-12,162,7,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-04-11,81,3,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-04-10,99,14,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-04-09,80,5,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-04-08,87,7,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-04-07,74,7,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-04-06,103,3,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-04-05,186,6,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-04-04,132,3,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-04-03,0,3,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-04-02,167,7,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-04-01,0,0,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-31,146,4,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-30,75,1,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-29,55,2,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-28,101,5,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-27,87,4,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-26,115,2,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-25,86,2,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-24,35,0,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-23,41,0,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-22,67,1,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-21,30,0,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-20,31,1,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-19,18,0,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-18,14,0,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-17,9,0,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-16,11,0,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-15,11,0,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-14,3,1,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-13,12,0,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-11,7,0,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-09,3,0,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-08,1,1,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-07,6,0,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-06,1,0,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARG,2020-03-04,1,0,Argentina,44494502.0,519871519807.795,11683.949621636299,100.0,1324.603515625,9.12431478500366,5.0
ARM,2020-04-17,42,1,Armenia,2951776.0,12433089919.0459,4212.0709427293705,100.0,407.635864257813,10.3627048432827,4.2
ARM,2020-04-16,48,1,Armenia,2951776.0,12433089919.0459,4212.0709427293705,100.0,407.635864257813,10.3627048432827,4.2
ARM,2020-04-15,72,3,Armenia,2951776.0,12433089919.0459,4212.0709427293705,100.0,407.635864257813,10.3627048432827,4.2
ARM,2020-04-14,26,1,Armenia,2951776.0,12433089919.0459,4212.0709427293705,100.0,407.635864257813,10.3627048432827,4.2
ARM,2020-04-13,46,0,Armenia,2951776.0,12433089919.0459,4212.0709427293705,100.0,407.635864257813,10.3627048432827,4.2
ARM,2020-04-12,30,2,Armenia,2951776.0,12433089919.0459,4212.0709427293705,100.0,407.635864257813,10.3627048432827,4.2
ARM,2020-04-11,16,1,Armenia,2951776.0,12433089919.0459,4212.0709427293705,100.0,407.635864257813,10.3627048432827,4.2
ARM,2020-04-10,40,1,Armenia,2951776.0,12433089919.0459,4212.0709427293705,100.0,407.635864257813,10.3627048432827,4.2
ARM,2020-04-09,28,1,Armenia,2951776.0,12433089919.0459,4212.0709427293705,100.0,407.635864257813,10.3627048432827,4.2
